ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes,PAPI_L1_DCM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC
EXIT-org/apache/hadoop/dfs/DFSClient$createNamenode,51970,0,433,16,36,1553719296,29525,140736118952384,139753665691976,1,83,9444013,996,1597440,135168,4096,9.71609e+10,3.08856e+09,2.43143e+08,1.14493e+11,3.3317e+09,1.23382e+10,2.05601e+08,4.22892e+06,7.54658e+09,6.6935e+08,7.1739e+10,6.23795e+10,-5.923e+10,6.25617e+10,529150,1.90356e+11,1.99028e+11,9.61457e+10,3.22651e+10,1.8075e+11,2.78768e+12,1.66682e+12,2.87965e+09,5.61503e+11,2.95896e+11,3.27669e+11,2.05633e+09,8.57331e+11,2.40771e+12,1.02297e+12,1.12013e+12,1.34118e+11,7.1739e+10,6.23795e+10,2.05091e+12,2.97797e+10,2.06483e+12,3.00228e+10,1.55335e+11,3.18497e+12,1.58667e+11,1.01762e+11,6.23795e+10,1.20785e+09,4.3483e+08,2.87965e+09,2.87965e+09,2.87965e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DFSClient$LeaseChecker$run,52046,0,433,16,37,1554771968,29590,140736118952384,139753665691976,1,83,9449310,996,1601536,135168,4096,9.73544e+10,3.09437e+09,2.43597e+08,1.14729e+11,3.33797e+09,1.23685e+10,2.05995e+08,4.24504e+06,7.56324e+09,6.70969e+08,7.18927e+10,6.2497e+10,-5.93419e+10,6.26799e+10,530138,1.90795e+11,1.99466e+11,9.63781e+10,3.23308e+10,1.81168e+11,2.79371e+12,1.67061e+12,2.88679e+09,5.6279e+11,2.96577e+11,3.28399e+11,2.0608e+09,8.59229e+11,2.4129e+12,1.02526e+12,1.12261e+12,1.3439e+11,7.18927e+10,6.2497e+10,2.05529e+12,2.99012e+10,2.07365e+12,3.01452e+10,1.55965e+11,3.19874e+12,1.59309e+11,1.02192e+11,6.26145e+10,1.21233e+09,4.36391e+08,2.89392e+09,2.89392e+09,2.89392e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DistributedFileSystem$getUri,52052,0,433,16,37,1554771968,29590,140736118952384,139753665691976,1,84,9449427,996,1601536,135168,4096,9.7548e+10,3.10018e+09,2.44051e+08,1.14966e+11,3.34423e+09,1.23987e+10,2.06389e+08,4.26116e+06,7.5799e+09,6.72588e+08,7.20465e+10,6.26145e+10,-5.94539e+10,6.27981e+10,531126,1.91233e+11,1.99903e+11,9.66105e+10,3.23965e+10,1.81586e+11,2.79974e+12,1.6744e+12,2.89392e+09,5.64077e+11,2.97258e+11,3.29129e+11,2.06527e+09,8.61127e+11,2.41808e+12,1.02755e+12,1.12509e+12,1.34661e+11,7.20465e+10,6.26145e+10,2.05967e+12,2.99012e+10,2.07365e+12,3.01452e+10,1.55965e+11,3.19874e+12,1.59309e+11,1.02192e+11,6.26145e+10,1.21233e+09,4.36391e+08,2.89392e+09,2.89392e+09,2.89392e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DFSClient$access$000,52087,0,434,16,37,1554771968,29590,140736118952384,139753665691976,1,83,9451830,996,1601536,135168,4096,9.77415e+10,3.106e+09,2.44505e+08,1.15203e+11,3.3505e+09,1.2429e+10,2.06783e+08,4.2773e+06,7.59656e+09,6.74207e+08,7.22002e+10,6.2732e+10,-5.95659e+10,6.29164e+10,532114,1.91672e+11,2.0034e+11,9.68429e+10,3.24621e+10,1.82004e+11,2.80578e+12,1.67819e+12,2.90106e+09,5.65364e+11,2.97939e+11,3.29859e+11,2.06974e+09,8.63024e+11,2.42326e+12,1.03212e+12,1.13006e+12,1.35204e+11,7.2354e+10,6.28495e+10,2.06843e+12,3.00227e+10,2.08247e+12,3.02677e+10,1.56594e+11,3.21253e+12,1.59951e+11,1.02622e+11,6.28495e+10,1.21682e+09,4.37952e+08,2.90821e+09,2.90821e+09,2.90821e+09,0,0,0
EXIT-org/apache/hadoop/dfs/DistributedFileSystem$getUri,52093,0,434,16,37,1554771968,29590,140736118952384,139753665691976,1,84,9451947,996,1601536,135168,4096,9.79351e+10,3.11181e+09,2.4496e+08,1.15439e+11,3.35677e+09,1.24592e+10,2.07177e+08,4.29343e+06,7.61323e+09,6.75826e+08,7.2354e+10,6.28495e+10,-5.96779e+10,6.30347e+10,533102,1.9211e+11,2.00777e+11,9.70752e+10,3.25278e+10,1.82422e+11,2.81181e+12,1.68198e+12,2.90821e+09,5.66652e+11,2.9862e+11,3.30589e+11,2.0742e+09,8.64922e+11,2.42844e+12,1.03212e+12,1.13006e+12,1.35204e+11,7.2354e+10,6.28495e+10,2.06843e+12,3.00227e+10,2.08247e+12,3.02677e+10,1.56594e+11,3.21253e+12,1.59951e+11,1.02622e+11,6.28495e+10,1.21682e+09,4.37952e+08,2.90821e+09,2.90821e+09,2.90821e+09,0,0,0
EXIT-org/apache/hadoop/dfs/DFSClient$access$000,52124,0,434,16,37,1554771968,29721,140736118952384,139753665691976,1,83,9454350,996,1601536,135168,4096,9.81288e+10,3.11763e+09,2.45414e+08,1.15676e+11,3.36304e+09,1.24895e+10,2.07571e+08,4.30956e+06,7.6299e+09,6.77446e+08,7.25078e+10,6.29671e+10,-5.979e+10,6.31531e+10,534090,1.92548e+11,2.01214e+11,9.73078e+10,3.25935e+10,1.8284e+11,2.81784e+12,1.68578e+12,2.91535e+09,5.6794e+11,2.99301e+11,3.31319e+11,2.07867e+09,8.66821e+11,2.43363e+12,1.03441e+12,1.13254e+12,1.35475e+11,7.25078e+10,6.29671e+10,2.07281e+12,3.00835e+10,2.08688e+12,3.03289e+10,1.56909e+11,3.21942e+12,1.60272e+11,1.02837e+11,6.29671e+10,1.21906e+09,4.38733e+08,2.91535e+09,2.91535e+09,2.91535e+09,0,0,0
EXIT-org/apache/hadoop/dfs/DistributedFileSystem$initialize,52134,0,434,16,37,1554771968,29721,140736118952384,139753665691976,1,84,9455355,996,1601536,135168,4096,9.83224e+10,3.12344e+09,2.45869e+08,1.15913e+11,3.36931e+09,1.25197e+10,2.07965e+08,4.32569e+06,7.64657e+09,6.79066e+08,7.26616e+10,6.30847e+10,-5.99021e+10,6.32714e+10,535078,1.92987e+11,2.01651e+11,9.75402e+10,3.26593e+10,1.83258e+11,2.82388e+12,1.68957e+12,2.92249e+09,5.69228e+11,2.99982e+11,3.32049e+11,2.08314e+09,8.68719e+11,2.43881e+12,1.0367e+12,1.13502e+12,1.35746e+11,7.26616e+10,6.30847e+10,2.07719e+12,3.01443e+10,2.09129e+12,3.03901e+10,1.57224e+11,3.22631e+12,1.60593e+11,1.03052e+11,6.30847e+10,1.22131e+09,4.39514e+08,2.92249e+09,2.92249e+09,2.92249e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DistributedFileSystem$getUri,52162,0,434,16,37,1554771968,29721,140736118952384,139753665691976,1,83,9456615,996,1601536,135168,4096,9.85162e+10,3.12926e+09,2.46323e+08,1.1615e+11,3.37558e+09,1.255e+10,2.0836e+08,4.34183e+06,7.66324e+09,6.80686e+08,7.28155e+10,6.32023e+10,-6.00142e+10,6.33898e+10,536067,1.93426e+11,2.02088e+11,9.77728e+10,3.2725e+10,1.83676e+11,2.82992e+12,1.69336e+12,2.92964e+09,5.70517e+11,3.00664e+11,3.3278e+11,2.08761e+09,8.70619e+11,2.444e+12,1.03899e+12,1.13751e+12,1.36018e+11,7.28155e+10,6.32023e+10,2.08158e+12,3.02051e+10,2.0957e+12,3.04514e+10,1.57539e+11,3.23321e+12,1.60915e+11,1.03267e+11,6.32023e+10,1.22355e+09,4.40295e+08,2.92964e+09,2.92964e+09,2.92964e+09,0,0,0
EXIT-org/apache/hadoop/dfs/DistributedFileSystem$getUri,52180,0,434,16,37,1554771968,29721,140736118952384,139753665691976,1,83,9457875,996,1601536,135168,4096,9.871e+10,3.13508e+09,2.46778e+08,1.16387e+11,3.38186e+09,1.25803e+10,2.08754e+08,4.35798e+06,7.67992e+09,6.82307e+08,7.29694e+10,6.332e+10,-6.01263e+10,6.35082e+10,537056,1.93864e+11,2.02526e+11,9.80055e+10,3.27908e+10,1.84094e+11,2.83595e+12,1.69716e+12,2.93679e+09,5.71806e+11,3.01346e+11,3.33511e+11,2.09209e+09,8.72519e+11,2.44918e+12,1.04128e+12,1.13999e+12,1.36289e+11,7.29694e+10,6.332e+10,2.08596e+12,3.02659e+10,2.10011e+12,3.05126e+10,1.57854e+11,3.24011e+12,1.61236e+11,1.03482e+11,6.332e+10,1.2258e+09,4.41076e+08,2.93679e+09,2.93679e+09,2.93679e+09,0,0,0
EXIT-org/apache/hadoop/dfs/NameNode$initialize,52233,0,434,16,38,1555824640,29807,140736118952384,139753665691976,1,83,9462079,996,1605632,135168,4096,9.89039e+10,3.14091e+09,2.47234e+08,1.16624e+11,3.38814e+09,1.26106e+10,2.09149e+08,4.37414e+06,7.69662e+09,6.83929e+08,7.31235e+10,6.34377e+10,-6.02386e+10,6.36268e+10,538046,1.94303e+11,2.02963e+11,9.82383e+10,3.28566e+10,1.84513e+11,2.842e+12,1.70096e+12,2.94394e+09,5.73096e+11,3.02028e+11,3.34243e+11,2.09656e+09,8.7442e+11,2.45438e+12,1.04357e+12,1.14248e+12,1.36561e+11,7.31235e+10,6.34377e+10,2.09035e+12,3.03268e+10,2.10453e+12,3.0574e+10,1.5817e+11,3.24701e+12,1.61558e+11,1.03698e+11,6.34377e+10,1.22805e+09,4.41858e+08,2.94394e+09,2.94394e+09,2.94394e+09,0,0,0
EXIT-org/apache/hadoop/dfs/NameNode$createNameNode,52252,0,434,16,37,1555824640,29791,140736118952384,139753665691976,1,83,9463339,996,1605632,135168,4096,9.9098e+10,3.14674e+09,2.47689e+08,1.16861e+11,3.39443e+09,1.26409e+10,2.09544e+08,4.3903e+06,7.71332e+09,6.85552e+08,7.32776e+10,6.35556e+10,-6.03509e+10,6.37453e+10,539036,1.94743e+11,2.034e+11,9.84712e+10,3.29224e+10,1.84932e+11,2.84804e+12,1.70476e+12,2.9511e+09,5.74387e+11,3.02711e+11,3.34974e+11,2.10104e+09,8.76322e+11,2.45957e+12,1.04587e+12,1.14497e+12,1.36833e+11,7.32776e+10,6.35556e+10,2.09474e+12,3.03876e+10,2.10895e+12,3.06353e+10,1.58485e+11,3.25392e+12,1.6188e+11,1.03913e+11,6.35556e+10,1.2303e+09,4.4264e+08,2.9511e+09,2.9511e+09,2.9511e+09,0,0,0
ENTER-org/apache/hadoop/dfs/MiniDFSCluster$startDataNodes,52270,0,434,16,37,1555824640,29791,140736118952384,139753665691976,1,83,9464599,996,1605632,135168,4096,9.92921e+10,3.15256e+09,2.48144e+08,1.17098e+11,3.40071e+09,1.26712e+10,2.09939e+08,4.40648e+06,7.73002e+09,6.87175e+08,7.34318e+10,6.36734e+10,-6.04632e+10,6.38639e+10,540027,1.95182e+11,2.03838e+11,9.87042e+10,3.29883e+10,1.85351e+11,2.85409e+12,1.70856e+12,2.95826e+09,5.75677e+11,3.03393e+11,3.35706e+11,2.10552e+09,8.78225e+11,2.46476e+12,1.04816e+12,1.14745e+12,1.37105e+11,7.34318e+10,6.36734e+10,2.09913e+12,3.04486e+10,2.11337e+12,3.06967e+10,1.58801e+11,3.26083e+12,1.62202e+11,1.04129e+11,6.36734e+10,1.23254e+09,4.43423e+08,2.95826e+09,2.95826e+09,2.95826e+09,0,0,0
ENTER-org/apache/hadoop/dfs/NameNode$getNameNodeAddress,52289,0,434,16,37,1555824640,29857,140736118952384,139753665691976,1,83,9465859,996,1605632,135168,4096,9.94863e+10,3.1584e+09,2.486e+08,1.17336e+11,3.407e+09,1.27016e+10,2.10334e+08,4.42265e+06,7.74674e+09,6.88799e+08,7.3586e+10,6.37913e+10,-6.05756e+10,6.39826e+10,541018,1.95622e+11,2.04275e+11,9.89373e+10,3.30541e+10,1.8577e+11,2.86014e+12,1.71237e+12,2.96542e+09,5.76969e+11,3.04077e+11,3.36438e+11,2.11e+09,8.80128e+11,2.46996e+12,1.05046e+12,1.14994e+12,1.37377e+11,7.3586e+10,6.37913e+10,2.10353e+12,3.05095e+10,2.11779e+12,3.07581e+10,1.59117e+11,3.26774e+12,1.62524e+11,1.04344e+11,6.37913e+10,1.2348e+09,4.44206e+08,2.96542e+09,2.96542e+09,2.96542e+09,0,0,0
EXIT-org/apache/hadoop/dfs/NameNode$getNameNodeAddress,52307,0,434,16,37,1555824640,29857,140736118952384,139753665691976,1,83,9467119,996,1605632,135168,4096,9.96805e+10,3.16423e+09,2.49056e+08,1.17573e+11,3.41329e+09,1.27319e+10,2.10729e+08,4.43883e+06,7.76345e+09,6.90423e+08,7.37402e+10,6.39092e+10,-6.0688e+10,6.41013e+10,542009,1.96061e+11,2.04713e+11,9.91706e+10,3.31199e+10,1.86189e+11,2.86619e+12,1.71617e+12,2.97258e+09,5.78261e+11,3.0476e+11,3.37171e+11,2.11448e+09,8.82032e+11,2.47516e+12,1.05275e+12,1.15243e+12,1.37649e+11,7.37402e+10,6.39092e+10,2.10792e+12,3.05704e+10,2.12222e+12,3.08195e+10,1.59433e+11,3.27465e+12,1.62846e+11,1.0456e+11,6.39092e+10,1.23705e+09,4.44989e+08,2.97258e+09,2.97258e+09,2.97258e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$createDataNode,52969,0,442,16,37,1555824640,30385,140736118952384,139753665691976,1,83,9557383,996,1622016,135168,4096,9.98775e+10,3.17014e+09,2.49518e+08,1.17814e+11,3.41966e+09,1.27627e+10,2.1113e+08,4.45524e+06,7.7804e+09,6.9207e+08,7.38966e+10,6.40287e+10,-6.08019e+10,6.42216e+10,543014,1.96507e+11,2.05157e+11,9.94068e+10,3.31867e+10,1.86614e+11,2.87235e+12,1.72001e+12,2.97953e+09,5.79561e+11,3.05451e+11,3.37917e+11,2.11903e+09,8.83962e+11,2.48043e+12,1.05508e+12,1.15496e+12,1.37925e+11,7.38966e+10,6.40287e+10,2.11238e+12,3.06322e+10,2.1267e+12,3.08817e+10,1.59753e+11,3.28166e+12,1.63172e+11,1.04778e+11,6.40287e+10,1.23933e+09,4.45783e+08,2.97953e+09,2.97953e+09,2.97953e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$parseArguments,52988,0,442,16,37,1555824640,30385,140736118952384,139753665691976,1,83,9558643,996,1622016,135168,4096,1.00074e+11,3.17606e+09,2.4998e+08,1.18055e+11,3.42604e+09,1.27934e+10,2.11531e+08,4.47165e+06,7.79735e+09,6.93717e+08,7.40531e+10,6.41483e+10,-6.09159e+10,6.43419e+10,544019,1.96953e+11,2.05601e+11,9.96429e+10,3.32535e+10,1.87039e+11,2.87851e+12,1.72384e+12,2.98647e+09,5.80862e+11,3.06143e+11,3.38663e+11,2.12357e+09,8.85893e+11,2.4857e+12,1.05741e+12,1.15748e+12,1.38201e+11,7.40531e+10,6.41483e+10,2.11684e+12,3.0694e+10,2.13119e+12,3.0944e+10,1.60073e+11,3.28867e+12,1.63499e+11,1.04997e+11,6.41483e+10,1.24161e+09,4.46577e+08,2.98647e+09,2.98647e+09,2.98647e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$setStartupOption,53006,0,442,16,37,1555824640,30451,140736118952384,139753665691976,1,83,9559903,996,1622016,135168,4096,1.00271e+11,3.18198e+09,2.50443e+08,1.18296e+11,3.43242e+09,1.28242e+10,2.11932e+08,4.48806e+06,7.8143e+09,6.95365e+08,7.42095e+10,6.42679e+10,-6.10299e+10,6.44623e+10,545025,1.97399e+11,2.06045e+11,9.98793e+10,3.33204e+10,1.87464e+11,2.88468e+12,1.72768e+12,2.99342e+09,5.82163e+11,3.06835e+11,3.39409e+11,2.12812e+09,8.87825e+11,2.49098e+12,1.05973e+12,1.16001e+12,1.38477e+11,7.42095e+10,6.42679e+10,2.12129e+12,3.07559e+10,2.13567e+12,3.10063e+10,1.60394e+11,3.29568e+12,1.63826e+11,1.05216e+11,6.42679e+10,1.24389e+09,4.47371e+08,2.99342e+09,2.99342e+09,2.99342e+09,0,0,0
EXIT-org/apache/hadoop/dfs/DataNode$setStartupOption,53025,0,442,16,37,1555824640,30451,140736118952384,139753665691976,1,83,9561163,996,1622016,135168,4096,1.00468e+11,3.1879e+09,2.50905e+08,1.18537e+11,3.4388e+09,1.2855e+10,2.12333e+08,4.50449e+06,7.83127e+09,6.97013e+08,7.43661e+10,6.43876e+10,-6.11439e+10,6.45827e+10,546031,1.97846e+11,2.06489e+11,1.00116e+11,3.33872e+10,1.87889e+11,2.89084e+12,1.73152e+12,3.00037e+09,5.83465e+11,3.07527e+11,3.40155e+11,2.13267e+09,8.89757e+11,2.49625e+12,1.06206e+12,1.16253e+12,1.38754e+11,7.43661e+10,6.43876e+10,2.12575e+12,3.08177e+10,2.14016e+12,3.10686e+10,1.60714e+11,3.30269e+12,1.64153e+11,1.05435e+11,6.43876e+10,1.24618e+09,4.48166e+08,3.00037e+09,3.00037e+09,3.00037e+09,0,0,0
EXIT-org/apache/hadoop/dfs/DataNode$parseArguments,53044,0,442,16,37,1555824640,30451,140736118952384,139753665691976,1,83,9562423,996,1622016,135168,4096,1.00666e+11,3.19382e+09,2.51368e+08,1.18778e+11,3.44518e+09,1.28858e+10,2.12734e+08,4.52091e+06,7.84824e+09,6.98661e+08,7.45226e+10,6.45073e+10,-6.1258e+10,6.47032e+10,547037,1.98292e+11,2.06933e+11,1.00352e+11,3.34541e+10,1.88315e+11,2.89701e+12,1.73536e+12,3.00733e+09,5.84767e+11,3.0822e+11,3.40902e+11,2.13722e+09,8.91689e+11,2.50153e+12,1.06439e+12,1.16506e+12,1.3903e+11,7.45226e+10,6.45073e+10,2.13021e+12,3.08796e+10,2.14465e+12,3.11309e+10,1.61035e+11,3.30971e+12,1.6448e+11,1.05654e+11,6.45073e+10,1.24846e+09,4.48961e+08,3.00733e+09,3.00733e+09,3.00733e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$run,53062,0,442,16,37,1555824640,30517,140736118952384,139753665691976,1,83,9563683,996,1622016,135168,4096,1.00863e+11,3.19974e+09,2.5183e+08,1.19019e+11,3.45157e+09,1.29166e+10,2.13136e+08,4.53734e+06,7.86521e+09,7.00311e+08,7.46792e+10,6.4627e+10,-6.13721e+10,6.48237e+10,548043,1.98738e+11,2.07378e+11,1.00588e+11,3.3521e+10,1.8874e+11,2.90318e+12,1.7392e+12,3.01428e+09,5.8607e+11,3.08913e+11,3.41648e+11,2.14176e+09,8.93622e+11,2.50681e+12,1.06672e+12,1.16759e+12,1.39306e+11,7.46792e+10,6.4627e+10,2.13468e+12,3.09415e+10,2.14914e+12,3.11933e+10,1.61355e+11,3.31673e+12,1.64807e+11,1.05873e+11,6.4627e+10,1.25075e+09,4.49756e+08,3.01428e+09,3.01428e+09,3.01428e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$makeInstance,53081,0,442,16,37,1555824640,30517,140736118952384,139753665691976,1,83,9564943,996,1622016,135168,4096,1.0106e+11,3.20566e+09,2.52293e+08,1.1926e+11,3.45795e+09,1.29474e+10,2.13537e+08,4.55377e+06,7.88219e+09,7.0196e+08,7.4836e+10,6.47467e+10,-6.14862e+10,6.49442e+10,549050,1.99185e+11,2.07822e+11,1.00825e+11,3.35879e+10,1.89166e+11,2.90934e+12,1.74304e+12,3.02124e+09,5.87373e+11,3.09606e+11,3.42395e+11,2.14631e+09,8.95556e+11,2.51209e+12,1.06906e+12,1.17012e+12,1.39583e+11,7.4836e+10,6.47467e+10,2.13914e+12,3.10033e+10,2.15364e+12,3.12556e+10,1.61676e+11,3.32375e+12,1.65134e+11,1.06092e+11,6.47467e+10,1.25303e+09,4.50551e+08,3.02124e+09,3.02124e+09,3.02124e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$startDataNode,55457,0,447,16,37,1555824640,32905,140736118952384,139753665691976,1,83,9583284,996,1638400,135168,4096,1.01258e+11,3.2116e+09,2.52758e+08,1.19502e+11,3.46436e+09,1.29784e+10,2.1394e+08,4.57026e+06,7.89923e+09,7.03616e+08,7.49932e+10,6.48669e+10,-6.16008e+10,6.50652e+10,550060,1.99633e+11,2.08268e+11,1.01062e+11,3.36551e+10,1.89593e+11,2.91554e+12,1.7469e+12,3.02822e+09,5.8868e+11,3.10302e+11,3.43141e+11,2.15083e+09,8.97487e+11,2.51739e+12,1.0714e+12,1.17265e+12,1.3986e+11,7.49932e+10,6.48669e+10,2.14362e+12,3.10655e+10,2.15814e+12,3.13182e+10,1.61998e+11,3.3308e+12,1.65462e+11,1.06311e+11,6.48669e+10,1.25533e+09,4.51349e+08,3.02822e+09,3.02822e+09,3.02822e+09,0,0,0
ENTER-org/apache/hadoop/dfs/NameNode$getProtocolVersion,55488,0,448,16,38,1555824640,32937,140736118952384,139753665691976,1,85,9628563,996,1671168,135168,4096,1.01446e+11,3.21727e+09,2.53201e+08,1.19734e+11,3.47047e+09,1.30081e+10,2.14328e+08,4.58616e+06,7.91569e+09,7.05219e+08,7.51457e+10,6.49838e+10,-6.17126e+10,6.51831e+10,551046,2.00072e+11,2.08706e+11,1.01296e+11,3.37212e+10,1.90011e+11,2.92166e+12,1.75072e+12,3.03514e+09,5.8998e+11,3.10995e+11,3.43885e+11,2.15534e+09,8.99422e+11,2.52271e+12,1.07377e+12,1.17522e+12,1.4013e+11,7.51457e+10,6.49838e+10,2.14814e+12,3.11283e+10,2.16269e+12,3.13815e+10,1.62323e+11,3.33791e+12,1.65793e+11,1.06527e+11,6.49838e+10,1.25748e+09,4.52101e+08,3.03514e+09,3.03514e+09,3.03514e+09,0,0,0
EXIT-org/apache/hadoop/dfs/NameNode$getProtocolVersion,55491,0,448,16,38,1555824640,32937,140736118952384,139753665691976,1,85,9629823,996,1671168,135168,4096,1.01635e+11,3.22294e+09,2.53645e+08,1.19965e+11,3.47658e+09,1.30378e+10,2.14716e+08,4.60206e+06,7.93215e+09,7.06822e+08,7.52982e+10,6.51006e+10,-6.18244e+10,6.5301e+10,552032,2.0051e+11,2.09143e+11,1.01529e+11,3.37873e+10,1.90429e+11,2.92778e+12,1.75454e+12,3.04206e+09,5.9128e+11,3.11688e+11,3.4463e+11,2.15986e+09,9.01357e+11,2.52804e+12,1.07615e+12,1.17778e+12,1.40399e+11,7.52982e+10,6.51006e+10,2.15266e+12,3.11912e+10,2.16724e+12,3.14448e+10,1.62648e+11,3.34502e+12,1.66124e+11,1.06743e+11,6.51006e+10,1.25964e+09,4.52853e+08,3.04206e+09,3.04206e+09,3.04206e+09,0,0,0
ENTER-org/apache/hadoop/dfs/DataNode$handshake,55494,0,449,16,38,1555824640,32937,140736118952384,139753665691976,1,85,9631083,1015,1671168,135168,4096,1.01834e+11,3.22893e+09,2.54113e+08,1.20209e+11,3.48304e+09,1.3069e+10,2.15122e+08,4.6187e+06,7.94933e+09,7.08492e+08,7.54568e+10,6.52219e+10,-6.19399e+10,6.5423e+10,553051,2.00962e+11,2.09593e+11,1.01768e+11,3.3855e+10,1.9086e+11,2.93402e+12,1.75843e+12,3.0491e+09,5.92598e+11,3.1239e+11,3.45382e+11,2.16441e+09,9.03304e+11,2.53339e+12,1.07852e+12,1.18035e+12,1.40679e+11,7.54568e+10,6.52219e+10,2.15718e+12,3.12541e+10,2.17179e+12,3.15083e+10,1.62972e+11,3.35215e+12,1.66455e+11,1.06965e+11,6.52219e+10,1.26195e+09,4.53658e+08,3.0491e+09,3.0491e+09,3.0491e+09,0,0,0
ENTER-org/apache/hadoop/dfs/NameNode$versionRequest,55495,0,449,16,38,1555824640,32937,140736118952384,139753665691976,1,85,9633528,1015,1675264,135168,4096,1.02023e+11,3.2346e+09,2.54556e+08,1.20441e+11,3.48915e+09,1.30987e+10,2.1551e+08,4.6346e+06,7.96579e+09,7.10095e+08,7.56093e+10,6.53387e+10,-6.20517e+10,6.55409e+10,554037,2.01401e+11,2.1003e+11,1.02001e+11,3.39211e+10,1.91277e+11,2.94014e+12,1.76225e+12,3.05603e+09,5.93898e+11,3.13083e+11,3.46126e+11,2.16893e+09,9.05239e+11,2.53872e+12,1.08089e+12,1.18291e+12,1.40948e+11,7.56093e+10,6.53387e+10,2.1617e+12,3.13174e+10,2.17634e+12,3.1572e+10,1.63298e+11,3.35926e+12,1.66787e+11,1.07181e+11,6.53387e+10,1.26427e+09,4.5441e+08,3.05603e+09,3.05603e+09,3.05603e+09,0,0,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getNamespaceInfo,55497,0,449,16,38,1555824640,32937,140736118952384,139753665691976,1,85,9634789,1015,1675264,135168,4096,1.02211e+11,3.24026e+09,2.55e+08,1.20672e+11,3.49526e+09,1.31284e+10,2.15897e+08,4.6505e+06,7.98224e+09,7.11698e+08,7.57618e+10,6.54556e+10,-6.21635e+10,6.56588e+10,555023,2.01839e+11,2.10468e+11,1.02235e+11,3.39872e+10,1.91695e+11,2.94626e+12,1.76607e+12,3.06295e+09,5.95198e+11,3.13776e+11,3.4687e+11,2.17344e+09,9.07174e+11,2.54405e+12,1.08327e+12,1.18548e+12,1.41217e+11,7.57618e+10,6.54556e+10,2.16622e+12,3.13807e+10,2.18089e+12,3.16357e+10,1.63623e+11,3.36637e+12,1.67118e+11,1.07398e+11,6.54556e+10,1.26658e+09,4.55161e+08,3.06295e+09,3.06295e+09,3.06295e+09,0,0,0
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,55499,0,449,16,38,1555824640,32937,140736118952384,139753665691976,1,85,9636050,1015,1675264,135168,4096,1.02399e+11,3.24593e+09,2.55443e+08,1.20904e+11,3.50137e+09,1.31581e+10,2.16285e+08,4.6664e+06,7.9987e+09,7.13301e+08,7.59143e+10,6.55724e+10,-6.22753e+10,6.57767e+10,556009,2.02278e+11,2.10905e+11,1.02468e+11,3.40533e+10,1.92113e+11,2.95239e+12,1.76989e+12,3.06987e+09,5.96498e+11,3.14469e+11,3.47614e+11,2.17795e+09,9.09108e+11,2.54937e+12,1.08564e+12,1.18804e+12,1.41487e+11,7.59143e+10,6.55724e+10,2.17074e+12,3.1444e+10,2.18544e+12,3.16994e+10,1.63949e+11,3.37349e+12,1.6745e+11,1.07614e+11,6.55724e+10,1.2689e+09,4.55913e+08,3.06987e+09,3.06987e+09,3.06987e+09,0,0,0
