minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,65049.99999566414,0.0,567.99983905457748,23.000039596468923,45.000342017564854,1524260864.0,49024.000003430709,140734505733744.0,140524550381896.0,1.0,60.004208236180702,8408781.0000000075,2788.0000000690052,0.0,221184.0000000241,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,65049.999995662874,0.0,567.99983901883593,23.000039603341918,45.000341822057067,1524260864.0,49024.000003431953,140734505733744.0,140524550381896.0,1.0,60.004209288913458,8409155.0000000149,2788.0000000691216,0.0,221184.00000002398,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getCTime,65049.999995661623,0.0,567.99983898309506,23.000039610214969,45.000341626549286,1524260864.0,49024.000003433197,140734505733744.0,140524550381896.0,1.0,60.004210341646207,8409529.0000000224,2788.0000000691216,0.0,221184.00000002421,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getCTime,65050.999995548853,0.0,567.99983379424543,23.000035238317082,45.000336909378596,1524260864.0,49089.000003564579,140734505733744.0,140524550381896.0,1.0,60.004302251095091,8409903.0000000075,2788.0000000702858,0.0,221184.00000002515,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$write,65050.999995547594,0.0,567.99983375850411,23.000035245190134,45.000336713870809,1524260864.0,49089.000003565823,140734505733744.0,140524550381896.0,1.0,60.004303303827839,8410277.0000000224,2788.0000000702858,0.0,221184.00000002503,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$1$newInstance,65051.999995544982,0.0,567.99983380820186,23.000035285343927,45.000336568768994,1524260864.0,49089.000003566194,140734505733744.0,140524550381896.0,1.0,60.004305388305056,8410905.0000000149,2788.0000000702858,0.0,221184.00000002503,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$1$newInstance,65051.999995543723,0.0,567.99983377245985,23.000035292217035,45.000336373261199,1524260864.0,49089.000003567438,140734505733744.0,140524550381896.0,1.0,60.004306441037798,8411279.0000000149,2788.000000070344,0.0,221184.00000002503,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$readFields,65051.999995542472,0.0,567.99983373671876,23.000035299089973,45.000336177753411,1524260864.0,49089.000003568683,140734505733744.0,140524550381896.0,1.0,60.004307493770554,8411653.0000000298,2788.0000000703149,0.0,221184.00000002526,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeID$readFields,65051.999995541213,0.0,567.99983370097743,23.000035305963081,45.00033598224563,1524260864.0,49089.000003569927,140734505733744.0,140524550381896.0,1.0,60.004308546503303,8412027.0000000075,2788.000000070344,0.0,221184.00000002526,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeID$readFields,65051.999995539954,0.0,567.99983366523588,23.000035312835905,45.000335786737843,1524260864.0,49089.000003571171,140734505733744.0,140524550381896.0,1.0,60.004309599236052,8412401.0000000075,2788.000000070344,0.0,221184.00000002503,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$readFields,65051.999995538703,0.0,567.99983362949433,23.000035319709013,45.000335591230055,1524260864.0,49089.000003572408,140734505733744.0,140524550381896.0,1.0,60.004310651968801,8412775.0000000298,2788.0000000704022,0.0,221184.00000002503,4096.0
ENTER-org/apache/hadoop/dfs/NameNode$sendHeartbeat,65051.999995354257,0.0,567.99983791048794,22.999979680480465,44.000356010245589,1524260864.0,49089.000003646041,140734505733744.0,140524550381896.0,1.0,60.004318724187712,8413149.0000000075,2788.0000000649889,0.0,221184.00000002806,4096.0
ENTER-org/apache/hadoop/dfs/NameNode$verifyRequest,65054.999995351493,0.0,567.99983820388343,22.999979773192706,44.000356364289729,1524260864.0,49089.000003642155,140734505733744.0,140524550381896.0,1.0,60.004320727281218,8413523.0000000075,2788.0000000650471,0.0,221184.00000002771,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$getVersion,65054.999995350241,0.0,567.99983816814165,22.999979780065757,44.000356168781948,1524260864.0,49089.000003643399,140734505733744.0,140524550381896.0,1.0,60.004321780013974,8413897.0000000149,2788.0000000650471,0.0,221184.00000002771,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,65054.99999534899,0.0,567.99983813240033,22.999979786938809,44.000355973274161,1524260864.0,49089.000003644636,140734505733744.0,140524550381896.0,1.0,60.004322832746723,8414271.0000000224,2788.0000000650471,0.0,221184.00000002782,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,65054.999995347731,0.0,567.99983809665946,22.999979793811747,44.000355777766373,1524260864.0,49089.000003645888,140734505733744.0,140524550381896.0,1.0,60.004323885479479,8414645.0000000149,2788.0000000650762,0.0,221184.00000002794,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$getVersion,65054.999995346472,0.0,567.99983806091745,22.999979800684685,44.000355582258585,1524260864.0,49089.000003647125,140734505733744.0,140524550381896.0,1.0,60.004324938212221,8415019.0000000224,2788.0000000651344,0.0,221184.00000002794,4096.0
ENTER-org/apache/hadoop/dfs/NameNode$verifyVersion,65054.999995345221,0.0,567.99983802517568,22.999979807557736,44.000355386750797,1524260864.0,49089.000003648369,140734505733744.0,140524550381896.0,1.0,60.004325990944977,8415393.0000000149,2788.0000000651344,0.0,221184.00000002771,4096.0
EXIT-org/apache/hadoop/dfs/NameNode$verifyVersion,65055.999995343453,0.0,567.99983809914647,22.999979843043945,44.000355374426988,1524260864.0,49089.000003647896,140734505733744.0,140524550381896.0,1.0,60.004327360464643,8415767.0000000149,2788.0000000651344,0.0,221184.00000002782,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getRegistrationID,65055.999995342194,0.0,567.99983806340515,22.999979849916997,44.000355178919207,1524260864.0,49089.00000364914,140734505733744.0,140524550381896.0,1.0,60.004328413197399,8416141.0000000224,2788.0000000651635,0.0,221184.00000002794,4096.0
ENTER-org/apache/hadoop/dfs/Storage$getRegistrationID,65055.999995340935,0.0,567.9998380276636,22.999979856789878,44.00035498341142,1524260864.0,49089.000003650384,140734505733744.0,140524550381896.0,1.0,60.004329465930148,8416515.0000000224,2788.0000000651635,0.0,221184.00000002771,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,65055.999995339691,0.0,567.9998379919225,22.999979863662929,44.000354787903632,1524260864.0,49089.000003651629,140734505733744.0,140524550381896.0,1.0,60.004330518662904,8416889.0000000224,2788.0000000651344,0.0,221184.00000002759,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,65055.999995338432,0.0,567.99983795618073,22.999979870536038,44.000354592395851,1524260864.0,49089.000003652873,140734505733744.0,140524550381896.0,1.0,60.004331571395653,8417263.0000000298,2788.0000000651926,0.0,221184.00000002782,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,65055.999995337173,0.0,567.99983792043918,22.999979877408919,44.000354396888063,1524260864.0,49089.00000365411,140734505733744.0,140524550381896.0,1.0,60.004332624128402,8417637.0000000149,2788.0000000652217,0.0,221184.00000002794,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,65055.999995445629,0.0,568.99984123923196,22.999978195109179,44.000349884644983,1524260864.0,49089.000003574394,140734505733744.0,140524550381896.0,1.0,60.004228940873972,8418011.0000000149,2788.0000000634755,0.0,221184.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getCTime,65055.999995444377,0.0,568.99984120349086,22.999978201982174,44.000349689137195,1524260864.0,49089.000003575631,140734505733744.0,140524550381896.0,1.0,60.004229993606721,8418385.0000000075,2788.0000000634755,0.0,221184.00000002736,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getCTime,65055.999995443111,0.0,568.99984116774976,22.999978208855339,44.000349493629408,1524260864.0,49089.000003576875,140734505733744.0,140524550381896.0,1.0,60.00423104633947,8418759.0000000224,2788.0000000635628,0.0,221184.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/Storage$getRegistrationID,65055.99999544186,0.0,568.99984113200844,22.99997821572822,44.00034929812162,1524260864.0,49089.000003578112,140734505733744.0,140524550381896.0,1.0,60.004232099072219,8419133.0000000075,2788.0000000635628,0.0,221184.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getRegistrationID,65055.999995440608,0.0,568.99984109626644,22.999978222601158,44.000349102613825,1524260864.0,49089.000003579356,140734505733744.0,140524550381896.0,1.0,60.004233151804968,8419507.0000000149,2788.0000000635919,0.0,221184.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeRegistration$getRegistrationID,65055.999995439342,0.0,568.99984106052489,22.999978229474209,44.000348907106044,1524260864.0,49089.000003580601,140734505733744.0,140524550381896.0,1.0,60.004234204537717,8419881.0000000224,2788.0000000635628,0.0,221184.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/Storage$getRegistrationID,65055.999995438091,0.0,568.99984102478356,22.999978236347204,44.000348711598264,1524260864.0,49089.000003581845,140734505733744.0,140524550381896.0,1.0,60.004235257270466,8420255.0000000149,2788.000000063621,0.0,221184.00000002736,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,65055.99999543684,0.0,568.99984098904201,22.999978243220255,44.000348516090476,1524260864.0,49089.000003583089,140734505733744.0,140524550381896.0,1.0,60.004236310003222,8420629.0000000224,2788.000000063621,0.0,221184.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getNamespaceID,65055.999995435574,0.0,568.99984095330069,22.999978250093193,44.000348320582688,1524260864.0,49089.000003584326,140734505733744.0,140524550381896.0,1.0,60.004237362735971,8421003.0000000149,2788.0000000636792,0.0,221184.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,65055.999995434322,0.0,568.99984091755937,22.999978256966187,44.0003481250749,1524260864.0,49089.00000358557,140734505733744.0,140524550381896.0,1.0,60.00423841546872,8421377.0000000075,2788.0000000636792,0.0,221184.00000002736,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getLayoutVersion,65055.999995433071,0.0,568.99984088181782,22.999978263839182,44.00034792956712,1524260864.0,49089.000003586814,140734505733744.0,140524550381896.0,1.0,60.004239468201476,8421751.0000000224,2788.0000000636792,0.0,221184.00000002736,4096.0
ENTER-org/apache/hadoop/dfs/StorageInfo$getCTime,65055.999995431819,0.0,568.99984084607627,22.99997827071212,44.000347734059332,1524260864.0,49089.000003588058,140734505733744.0,140524550381896.0,1.0,60.004240520934225,8422125.0000000224,2788.0000000636792,0.0,221184.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/StorageInfo$getCTime,65055.999995430553,0.0,568.99984081033449,22.999978277585228,44.000347538551544,1524260864.0,49089.000003589303,140734505733744.0,140524550381896.0,1.0,60.004241573666974,8422499.0000000149,2788.0000000636501,0.0,221184.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/Storage$getRegistrationID,65055.999995429302,0.0,568.99984077459294,22.999978284458223,44.000347343043757,1524260864.0,49089.000003590547,140734505733744.0,140524550381896.0,1.0,60.004242626399723,8422873.0000000224,2788.0000000637083,0.0,221184.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeRegistration$getRegistrationID,65055.999995428043,0.0,568.99984073885184,22.999978291331217,44.000347147535976,1524260864.0,49089.000003591791,140734505733744.0,140524550381896.0,1.0,60.004243679132472,8423247.0000000149,2788.0000000637374,0.0,221184.00000002771,4096.0
EXIT-org/apache/hadoop/dfs/NameNode$verifyRequest,65055.999995426799,0.0,568.99984070311029,22.999978298204326,44.000346952028188,1524260864.0,49089.000003593028,140734505733744.0,140524550381896.0,1.0,60.004244731865228,8423621.0000000298,2788.0000000637665,0.0,221184.00000002759,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$gotHeartbeat,65055.999995425533,0.0,568.99984066736852,22.999978305077036,44.000346756520401,1524260864.0,49089.000003594272,140734505733744.0,140524550381896.0,1.0,60.004245784597977,8423995.0000000224,2788.0000000637083,0.0,221184.00000002724,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDatanode,65055.999995424281,0.0,568.99984063162719,22.999978311950088,44.00034656101262,1524260864.0,49089.000003595516,140734505733744.0,140524550381896.0,1.0,60.004246837330726,8424369.0000000149,2788.0000000637956,0.0,221184.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeID$getStorageID,65055.999995532729,0.0,569.99984395041997,22.999976629650519,44.000342048769539,1524260864.0,49089.000003515786,140734505733744.0,140524550381896.0,1.0,60.004143154076289,8424743.0000000224,2788.0000000621658,0.0,221184.00000002724,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeID$getStorageID,65055.999995531471,0.0,569.99984391467842,22.999976636523456,44.000341853261759,1524260864.0,49089.000003517031,140734505733744.0,140524550381896.0,1.0,60.004144206809038,8425117.0000000149,2788.0000000620785,0.0,221184.00000002701,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeID$getName,65055.999995530219,0.0,569.9998438789371,22.999976643396337,44.000341657753964,1524260864.0,49089.000003518275,140734505733744.0,140524550381896.0,1.0,60.004145259541787,8425491.0000000224,2788.0000000621367,0.0,221184.00000002712,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeID$getName,65055.999995528968,0.0,569.99984384319555,22.999976650269332,44.000341462246183,1524260864.0,49089.000003519519,140734505733744.0,140524550381896.0,1.0,60.004146312274543,8425865.0000000224,2788.0000000621367,0.0,221184.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeID$getName,65055.999995527709,0.0,569.99984380745468,22.999976657142383,44.000341266738388,1524260864.0,49089.000003520756,140734505733744.0,140524550381896.0,1.0,60.004147365007285,8426239.0000000373,2788.0000000621658,0.0,221184.00000002724,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeID$getName,65055.99999552645,0.0,569.99984377171245,22.999976664015549,44.000341071230608,1524260864.0,49089.000003522007,140734505733744.0,140524550381896.0,1.0,60.004148417740041,8426613.0000000298,2788.0000000621949,0.0,221184.00000002724,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDatanode,65055.999995525184,0.0,569.99984373597067,22.999976670888429,44.00034087572282,1524260864.0,49089.000003523244,140734505733744.0,140524550381896.0,1.0,60.00414947047279,8426987.0000000149,2788.0000000621658,0.0,221184.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$shouldNodeShutdown,65055.999995523947,0.0,569.9998437002298,22.999976677761481,44.000340680215039,1524260864.0,49089.000003524488,140734505733744.0,140524550381896.0,1.0,60.004150523205539,8427361.0000000224,2788.0000000622531,0.0,221184.00000002712,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$isDecommissioned,65055.999995522681,0.0,569.9998436644878,22.999976684634362,44.000340484707252,1524260864.0,49089.000003525733,140734505733744.0,140524550381896.0,1.0,60.004151575938295,8427735.0000000149,2788.0000000621949,0.0,221184.00000002724,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$isDecommissioned,65059.999995548031,0.0,569.99984237842364,23.999980341577611,44.000396668036913,1524260864.0,49089.00000345234,140734505733744.0,140524550381896.0,1.0,60.004167770772369,8428109.0000000149,2788.0000000631262,0.0,221184.00000002712,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$shouldNodeShutdown,65060.999995478815,0.0,569.99984066696584,23.9999813124262,44.000385386543158,1524260864.0,49089.000003516783,140734505733744.0,140524550381896.0,1.0,60.004226527575938,8428483.0000000075,2789.0000000639993,0.0,225280.00000002759,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$updateStats,65060.999995477563,0.0,569.99984063122406,23.999981319299309,44.00038519103537,1524260864.0,49089.000003518027,140734505733744.0,140524550381896.0,1.0,60.004227580308687,8428857.0000000075,2789.0000000639702,0.0,225280.00000002759,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getCapacity,65060.999995476304,0.0,569.99984059548251,23.999981326172133,44.000384995527583,1524260864.0,49089.000003519272,140734505733744.0,140524550381896.0,1.0,60.004228633041443,8429231.0000000075,2789.0000000640284,0.0,225280.00000002759,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getCapacity,65060.999995475053,0.0,569.99984055974119,23.999981333045241,44.000384800019802,1524260864.0,49089.000003520516,140734505733744.0,140524550381896.0,1.0,60.004229685774192,8429605.0,2789.0000000640284,0.0,225280.00000002759,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getDfsUsed,65061.999995473285,0.0,569.99984063371221,23.999981368531337,44.000384787695992,1524260864.0,49089.00000352005,140734505733744.0,140524550381896.0,1.0,60.004231055293857,8429979.0000000075,2789.0000000639993,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getDfsUsed,65061.999995472026,0.0,569.99984059797066,23.999981375404445,44.000384592188205,1524260864.0,49089.000003521287,140734505733744.0,140524550381896.0,1.0,60.004232108026613,8430353.0,2789.0000000640284,0.0,225280.00000002759,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getRemaining,65061.999995470775,0.0,569.99984056222979,23.999981382277326,44.000384396680417,1524260864.0,49089.000003522538,140734505733744.0,140524550381896.0,1.0,60.004233160759362,8430727.0000000075,2789.0000000640575,0.0,225280.00000002736,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getRemaining,65061.999995469523,0.0,569.99984052648801,23.999981389150378,44.000384201172636,1524260864.0,49089.000003523775,140734505733744.0,140524550381896.0,1.0,60.004234213492111,8431101.0000000149,2789.0000000640866,0.0,225280.00000002736,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getXceiverCount,65061.999995468264,0.0,569.99984049074601,23.999981396023315,44.000384005664841,1524260864.0,49089.00000352502,140734505733744.0,140524550381896.0,1.0,60.00423526622486,8431475.0,2789.0000000640575,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getXceiverCount,65061.999995467006,0.0,569.99984045500491,23.999981402896367,44.000383810157061,1524260864.0,49089.000003526264,140734505733744.0,140524550381896.0,1.0,60.004236318957609,8431849.0000000149,2789.0000000640866,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$updateStats,65061.999995465754,0.0,569.99984041926336,23.999981409769532,44.000383614649273,1524260864.0,49089.000003527501,140734505733744.0,140524550381896.0,1.0,60.004237371690365,8432223.0000000298,2789.0000000641448,0.0,225280.00000002771,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$updateHeartbeat,65061.999995464488,0.0,569.99984038352159,23.999981416642299,44.000383419141485,1524260864.0,49089.000003528745,140734505733744.0,140524550381896.0,1.0,60.004238424423114,8432597.0000000149,2789.0000000640866,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$updateHeartbeat,65061.999995463237,0.0,569.99984034778049,23.999981423515408,44.000383223633705,1524260864.0,49089.000003529989,140734505733744.0,140524550381896.0,1.0,60.00423947715587,8432971.0000000224,2789.0000000640866,0.0,225280.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$updateStats,65061.999995461985,0.0,569.99984031203894,23.999981430388402,44.000383028125917,1524260864.0,49089.000003531233,140734505733744.0,140524550381896.0,1.0,60.004240529888619,8433345.0000000075,2789.0000000641739,0.0,225280.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getCapacity,65061.999995460726,0.0,569.99984027629739,23.999981437261283,44.000382832618129,1524260864.0,49089.00000353247,140734505733744.0,140524550381896.0,1.0,60.004241582621361,8433719.0000000149,2789.000000064203,0.0,225280.00000002759,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getCapacity,65061.999995459468,0.0,569.99984024055607,23.999981444134278,44.000382637110341,1524260864.0,49089.000003533714,140734505733744.0,140524550381896.0,1.0,60.004242635354117,8434093.0000000075,2789.0000000641739,0.0,225280.00000002736,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getDfsUsed,65061.999995458216,0.0,569.99984020481452,23.999981451007329,44.000382441602554,1524260864.0,49089.000003534959,140734505733744.0,140524550381896.0,1.0,60.004243688086866,8434467.0000000075,2789.000000064203,0.0,225280.00000002759,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getDfsUsed,65061.999995456958,0.0,569.99984016907297,23.999981457880438,44.000382246094773,1524260864.0,49089.000003536203,140734505733744.0,140524550381896.0,1.0,60.004244740819622,8434841.0000000149,2789.000000064203,0.0,225280.00000002736,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getRemaining,65061.999995455699,0.0,569.99984013333187,23.999981464753432,44.000382050586992,1524260864.0,49089.000003537447,140734505733744.0,140524550381896.0,1.0,60.004245793552371,8435215.0000000075,2789.0000000642322,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getRemaining,65061.999995454433,0.0,569.99984009758987,23.999981471626313,44.000381855079205,1524260864.0,49089.000003538684,140734505733744.0,140524550381896.0,1.0,60.00424684628512,8435589.0000000075,2789.000000064203,0.0,225280.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getXceiverCount,65061.999995453181,0.0,569.99984006184854,23.999981478499365,44.000381659571417,1524260864.0,49089.000003539928,140734505733744.0,140524550381896.0,1.0,60.004247899017876,8435963.0000000075,2789.0000000643486,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getXceiverCount,65064.999995450431,0.0,569.99984035524449,23.99998157121172,44.000382013615571,1524260864.0,49089.000003536057,140734505733744.0,140524550381896.0,1.0,60.004249902111397,8436337.0000000075,2789.0000000642613,0.0,225280.00000002759,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$updateStats,65064.999995449172,0.0,569.99984031950271,23.999981578084657,44.000381818107783,1524260864.0,49089.000003537294,140734505733744.0,140524550381896.0,1.0,60.004250954844146,8436711.0000000149,2789.0000000643195,0.0,225280.00000002747,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$getReplicationSets,65064.999995447914,0.0,569.99984028376116,23.999981584957709,44.000381622600003,1524260864.0,49089.000003538538,140734505733744.0,140524550381896.0,1.0,60.004252007576895,8437085.0,2789.0000000642904,0.0,225280.00000002747,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$getReplicationSets,65064.999995446655,0.0,569.99984024801961,23.999981591830704,44.000381427092208,1524260864.0,49089.000003539775,140734505733744.0,140524550381896.0,1.0,60.004253060309637,8437459.0000000075,2789.0000000642904,0.0,225280.00000002759,4096.0
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$getInvalidateBlocks,65064.999995555117,0.0,570.99984356681307,23.999979909531021,44.000376914849127,1524260864.0,49089.000003460053,140734505733744.0,140524550381896.0,1.0,60.004149377055214,8437833.0000000224,2789.0000000626605,0.0,225280.00000002712,4096.0
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$getInvalidateBlocks,65064.999995553859,0.0,570.99984353107152,23.999979916403959,44.00037671934134,1524260864.0,49089.000003461297,140734505733744.0,140524550381896.0,1.0,60.004150429787963,8438207.0000000149,2789.0000000626605,0.0,225280.00000002678,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$gotHeartbeat,65065.999995548438,0.0,570.99984350087584,23.999979971921107,44.000376137222105,1524260864.0,49089.000003464454,140734505733744.0,140524550381896.0,1.0,60.004154867432497,8439671.0000000224,2789.0000000627188,0.0,225280.00000002712,4096.0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeCommand,65065.999995547179,0.0,570.99984346513384,23.999979978793931,44.000375941714324,1524260864.0,49089.000003465691,140734505733744.0,140524550381896.0,1.0,60.004155920165246,8440045.0000000075,2789.0000000626897,0.0,225280.00000002701,4096.0
ENTER-org/apache/hadoop/dfs/UpgradeManager$getBroadcastCommand,65066.999995545419,0.0,570.99984353910531,23.999980014280254,44.000375929390515,1524260864.0,49089.000003465226,140734505733744.0,140524550381896.0,1.0,60.004157289684919,8440419.0000000149,2789.0000000626897,0.0,225280.00000002678,4096.0
EXIT-org/apache/hadoop/dfs/UpgradeManager$getBroadcastCommand,65066.999995544174,0.0,570.99984350336399,23.999980021153306,44.000375733882727,1524260864.0,49089.00000346647,140734505733744.0,140524550381896.0,1.0,60.004158342417675,8440793.0000000224,2789.0000000628061,0.0,225280.00000002712,4096.0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeCommand,65066.999995542908,0.0,570.99984346762199,23.9999800280263,44.000375538374939,1524260864.0,49089.000003467714,140734505733744.0,140524550381896.0,1.0,60.004159395150424,8441167.0000000224,2789.0000000627188,0.0,225280.00000002724,4096.0
EXIT-org/apache/hadoop/dfs/NameNode$sendHeartbeat,65066.999995541657,0.0,570.99984343188044,23.999980034899124,44.000375342867152,1524260864.0,49089.000003468951,140734505733744.0,140524550381896.0,1.0,60.004160447883173,8441541.0000000149,2789.0000000627479,0.0,225280.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/DataNode$now,65066.99999553978,0.0,570.99984318387965,23.999980152959324,44.000375815839746,1524260864.0,49089.000003472422,140734505733744.0,140524550381896.0,1.0,60.004163081355209,8441915.0000000149,2914.0000000628352,0.0,225280.00000002712,4096.0
EXIT-org/apache/hadoop/dfs/DataNode$now,65066.999995538528,0.0,570.99984314813787,23.999980159832319,44.000375620331951,1524260864.0,49089.000003473659,140734505733744.0,140524550381896.0,1.0,60.004164134087965,8442289.0000000075,2914.0000000628352,0.0,225280.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/DataNode$processCommand,65066.999995537277,0.0,570.99984311239723,23.999980166705427,44.000375424824171,1524260864.0,49089.00000347491,140734505733744.0,140524550381896.0,1.0,60.004165186820714,8442663.0000000224,2914.0000000628934,0.0,225280.00000002689,4096.0
EXIT-org/apache/hadoop/dfs/DataNode$processCommand,65066.999995536018,0.0,570.999843076655,23.999980173578479,44.000375229316383,1524260864.0,49089.000003476147,140734505733744.0,140524550381896.0,1.0,60.004166239553463,8443037.0000000149,2914.0000000628934,0.0,225280.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/DataNode$now,65066.999995534759,0.0,570.99984304091345,23.999980180451246,44.000375033808595,1524260864.0,49089.000003477391,140734505733744.0,140524550381896.0,1.0,60.004167292286212,8443411.0,2914.0000000628934,0.0,225280.00000002689,4096.0
EXIT-org/apache/hadoop/dfs/DataNode$now,65066.999995533508,0.0,570.99984300517235,23.999980187324468,44.000374838300814,1524260864.0,49089.000003478628,140734505733744.0,140524550381896.0,1.0,60.004168345018961,8443785.0000000224,2914.0000000629225,0.0,225280.00000002712,4096.0
ENTER-org/apache/hadoop/dfs/FSDataset$getBlockReport,65066.999995532242,0.0,570.99984296943035,23.999980194197349,44.000374642793027,1524260864.0,49089.000003479872,140734505733744.0,140524550381896.0,1.0,60.004169397751717,8444159.0,2914.0000000629225,0.0,225280.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/FSDataset$FSVolumeSet$getBlockInfo,65066.99999553099,0.0,570.9998429336888,23.999980201070287,44.000374447285239,1524260864.0,49089.000003481116,140734505733744.0,140524550381896.0,1.0,60.004170450484466,8444533.0000000075,2914.0000000628934,0.0,225280.00000002689,4096.0
ENTER-org/apache/hadoop/dfs/FSDataset$FSVolume$getBlockInfo,65066.999995529732,0.0,570.99984289794816,23.999980207943338,44.000374251777458,1524260864.0,49089.000003482361,140734505733744.0,140524550381896.0,1.0,60.004171503217222,8444907.0000000149,2914.0000000629516,0.0,225280.00000002689,4096.0
